ache	כאב	noun, health, abstract, root=כאב, pattern=ktel, (m)
convalescence	הבראה	noun, health, root=ברא, pattern=haktala, (f)
health	בריאות	noun, health, root=ברא, (f)
pain	כאב	noun, health, abstract, root=כאב, pattern=ktel, (m)
recovery	הבראה	noun, health, root=ברא, pattern=haktala, (f)
sanitation	תברואה	noun, health, root,ברא, pattern=taktula, (f)

